total_return,sharpe,max_dd,ticker
0.13551784076020335,0.38323247607408023,-0.2704787441808063,TEL
0.30541492905609346,1.161672581525193,-0.09593454971057969,FRT
0.16404815224923075,1.5448240476739254,-0.022393568211354298,TAK
