total_return,sharpe,max_dd,year
-0.09399272404745829,-1.9631755523596603,-0.1514531967005115,2018
0.03526575366632301,2.0360708869849495,-0.020468940799660218,2019
0.1944123959531434,7.296423603074581,-0.01872985329387733,2020
-0.010534289854163825,-0.24613213731236208,-0.06893256130339365,2021
-0.03728802030168665,-1.3340667945851927,-0.080661405593202,2022
0.07017133266113595,2.2431045427865053,-0.03918664853808074,2023
0.03338920021985148,1.2932269924736501,-0.03812349748481558,2024
